Country;Species;Division;Factor;1950;1951;1952;1953;1954;1955;1956;1957;1958;1959;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010
Norway;Atlantic cod;VI a;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;97;48;-;-;-;13;14;17;22;29;40;32;48;40;238;267;231;204;174;77;186;207;150;40;171;72;51;61;137;36;36;79;114;39;88;45;10;17;30;30;65;18;21
Norway;Atlantic cod;VI b (not specified);1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;8;3;69;138;80;134;51;462;373;202;95;130;195;148;119;312;199;199;120;92;91;55;52;85;152;89;28;25;23;7;7;12;12;.;.
Norway;Atlantic cod;VI b1;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;2;8
Norway;Atlantic cod;VI b2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;23;20
Norway;Atlantic cod;VII b+c  (not specified);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;<0.5;-;-;-;-;-;1;1;22;104;1;2;9;29;11;39;<0.5;6;3;1;6;-;11;-;1;5;-;-;-;1;1;.;.;.
Norway;Atlantic cod;VII g-k  (not specified);2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;-;2;-;-;13;20;-;-;-;-;-;-;-;-;-;-;5;-;-;-;-;-;-;.;.;.
Norway;Atlantic cod;XII (not specified);1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;9;-;-;-;-;<0.5;-;-;-;3;4;-;<0.5;1;-;-;.;.;.
Norway;Atlantic cod;XIV (not specified);1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1864;364;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;.;.;.
Norway;Atlantic cod;XIV a;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;22;113;33;7;-;-;-;-;-;-;-;-;-;12;6;-;-;.;.;.
Norway;Atlantic cod;XIV b (not specified);1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;537;17;-;<0.5;-;-;-;794;-;-;-;-;-;17;806;919;89;7;<0.5;1;-;<0.5;2;-;44;9;178;362;604;503;613;184;.;.
Norway;Atlantic cod;XIV b2;1;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;.;8;21
